color,movie_title,genero,plot_keywords,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,,actor_1_name,,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Money Talks ,Action|Comedy|Crime|Thriller,blood splatter|fistfight|murder|police|prison bus,420,585,Paul Sorvino,695,41067398,,Heather Locklear,,22748,2530,Faizon Love,2,,http://www.imdb.com/title/tt0119695/?ref_=fn_tt_tt_1,41,English,USA,R,25000000,1997,635,6.1,2.35,666
Color,There Will Be Blood ,Drama,alcoholic|alcoholism|money|oil|turn of the century,0,104,Paul F. Tompkins,272,40218903,,Jim Meskimen,,372990,533,Kevin Breznahan,0,,http://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1,1107,English,USA,R,25000000,2007,111,8.1,2.35,16000
Color,The Wild Thornberrys Movie ,Adventure|Animation|Comedy|Family|Fantasy,africa|chimpanzee|elephant|safari|shaman,0,503,Flea,1000,39880476,,Alfre Woodard,,12218,2908,Cree Summer,0,,http://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1,33,English,USA,PG,25000000,2002,535,5.2,2.35,187
Color,Rugrats Go Wild ,Adventure|Animation|Comedy|Family|Fantasy|Musical,kid|oxygen|rugrats|trapped underwater|underwater,0,362,Cree Summer,971,39399750,,Elizabeth Daily,,5674,3017,Nancy Cartwright,0,,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,35,English,USA,PG,25000000,2003,503,5.6,2.35,329
Color,Undercover Brother ,Action|Comedy,african american|cadillac|disguise|secret agent|undercover,92,466,Eddie Griffin,744,38230435,,Dave Chappelle,,29661,3001,Chi McBride,3,,http://www.imdb.com/title/tt0279493/?ref_=fn_tt_tt_1,179,English,USA,PG-13,25000000,2002,489,5.8,1.85,0
Color,The Sisterhood of the Traveling Pants ,Comedy|Drama|Family|Romance,friendship|jeans|pants|summer|vacation,42,917,America Ferrera,2000,39008741,,Mike Vogel,,44838,6862,Kyle Schmid,0,,http://www.imdb.com/title/tt0403508/?ref_=fn_tt_tt_1,223,English,USA,PG,25000000,2005,953,6.6,2.35,0
Color,Kiss of the Dragon ,Action|Crime|Drama|Thriller,action hero|chinese|forced prostitution|one man army|title spoken by character,20,872,Bridget Fonda,5000,36833473,,Jet Li,,53126,7945,Max Ryan,1,,http://www.imdb.com/title/tt0271027/?ref_=fn_tt_tt_1,254,English,France,R,25000000,2001,888,6.6,2.35,0
Color,The House Bunny ,Comedy|Romance,makeover|party|playboy|playboy mansion|sorority,29,816,Katharine McPhee,15000,48237389,,Emma Stone,,63969,18789,Beverly D'Angelo,1,,http://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1,126,English,USA,PG-13,25000000,2008,852,5.5,2.35,0
Color,Beauty Shop ,Comedy,client|dentures|false teeth|reference to peter pan|single parent,23,485,Keshia Knight Pulliam,1000,36310118,,Alfre Woodard,,13194,3535,LisaRaye McCoy,1,,http://www.imdb.com/title/tt0388500/?ref_=fn_tt_tt_1,59,English,USA,PG-13,,2005,619,5.5,2.35,671
Color,Million Dollar Arm ,Biography|Drama|Sport,baseball|based on true story|india|sports agent|training,44,367,Suraj Sharma,4000,36447959,,Jon Hamm,,35833,6393,Gregory Alan Williams,0,,http://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1,96,English,USA,PG,25000000,2014,774,7,2.39,10000
 Black and White,The Giver ,Drama|Romance|Sci-Fi,black and white segues into color|color|community|dystopia|infanticide,176,10000,Meryl Streep,12000,45089048,,Jeff Bridges,,86251,36064,Alexander Skarsgård,3,,http://www.imdb.com/title/tt0435651/?ref_=fn_tt_tt_1,260,English,South Africa,PG-13,25000000,2014,11000,6.5,2.35,58000
Color,What a Girl Wants ,Comedy|Drama|Family|Romance,american|daughter|england|father|politician,29,742,Oliver James,14000,35990505,,Colin Firth,,48095,16400,Kelly Preston,1,,http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,194,English,USA,PG,20000000,2003,1000,5.8,2.35,0
Color,Jeepers Creepers II ,Horror,cheerleader|farmer|fear|high school basketball|nightmare,108,177,Jonathan Breck,296,35143332,,Nicki Aycox,,45102,1340,Billy Aaron Brown,0,,http://www.imdb.com/title/tt0301470/?ref_=fn_tt_tt_1,316,English,USA,R,17000000,2003,270,5.6,2.35,0
Color,Good Luck Chuck ,Comedy|Romance,breasts|leg spreading|mini skirt|sex|sex in bed,7,440,Dan Fogler,1000,35000629,,Dane Cook,,74622,2822,Chelan Simmons,1,,http://www.imdb.com/title/tt0452625/?ref_=fn_tt_tt_1,150,English,USA,R,25000000,2007,562,5.6,1.85,0
Color,Cradle 2 the Grave ,Action|Crime|Drama|Thriller,camera shot from inside human body|diamond|evil man|heist|terrorism,43,432,Tom Arnold,5000,34604054,,Jet Li,,34942,6867,DMX,2,,http://www.imdb.com/title/tt0306685/?ref_=fn_tt_tt_1,185,English,USA,R,30000000,2003,618,5.8,2.35,1000
Color,The Hours ,Drama|Romance,housewife|lesbian|novel|party|reading,335,530,Stephen Dillane,11000,41597830,,Meryl Streep,,102123,12624,Miranda Richardson,3,,http://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1,660,English,USA,PG-13,25000000,2002,577,7.6,1.85,0
Color,She's the Man ,Comedy|Romance,disguise|roommate|school|soccer|twin,99,960,Alexandra Breckenridge,17000,33687630,,Channing Tatum,,116762,20109,Laura Ramsey,0,,http://www.imdb.com/title/tt0454945/?ref_=fn_tt_tt_1,261,English,USA,PG-13,20000000,2006,1000,6.4,1.85,0
Color,Mr. Bean's Holiday ,Comedy|Family,camcorder|cannes|director|lost passport|train,68,100,Emma de Caunes,328,32553210,,Lily Atkinson,,88714,794,Steve Pemberton,0,,http://www.imdb.com/title/tt0453451/?ref_=fn_tt_tt_1,235,English,UK,PG,25000000,2007,132,6.3,1.85,0
Color,Anacondas: The Hunt for the Blood Orchid ,Action|Adventure|Horror|Thriller,anaconda|blood|borneo|flower|orchid,27,522,Salli Richardson-Whitfield,601,31526393,,Nicholas Gonzalez,,22243,2730,Johnny Messner,0,,http://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1,144,English,USA,PG-13,25000000,2004,543,4.6,2.35,686
Color,Blood Ties ,Crime|Drama|Thriller,1970s|flashback|love|money|murder,0,745,Lili Taylor,15000,41229,,Mila Kunis,,14612,18442,Billy Crudup,6,,http://www.imdb.com/title/tt1747958/?ref_=fn_tt_tt_1,41,English,France,R,25500000,2013,960,6.5,2.35,0
Color,August Rush ,Drama|Music,baby|cellist|genius|prodigy|rhapsody,59,403,Aaron Staton,49000,31655091,,Robin Williams,,87331,50927,Marian Seldes,0,,http://www.imdb.com/title/tt0426931/?ref_=fn_tt_tt_1,364,English,USA,PG,30000000,2007,702,7.5,2.35,18000
Color,Elizabeth ,Biography|Drama|History,16th century|british royal family|catholic|queen|queen elizabeth i,159,240,John Gielgud,288,30012990,,Fanny Ardant,,75973,1006,Eric Cantona,1,,http://www.imdb.com/title/tt0127536/?ref_=fn_tt_tt_1,409,English,UK,R,25000000,1998,249,7.5,1.85,0
Color,Bride of Chucky ,Comedy|Fantasy|Horror|Romance,blood|doll|gore|murder|serial killer,31,71,Park Bench,285,32368960,,Alexis Arquette,,39768,667,Vince Corazza,0,,http://www.imdb.com/title/tt0144120/?ref_=fn_tt_tt_1,292,English,Canada,R,25000000,1998,81,5.3,1.85,0
Color,Tora! Tora! Tora! ,Action|Drama|History|War,attack|hawaii|navy|pearl harbor|u.s. navy,130,288,Richard Anderson,469,14500000,,Joseph Cotten,,25019,1548,James Whitmore,0,,http://www.imdb.com/title/tt0066473/?ref_=fn_tt_tt_1,159,English,Japan,G,25000000,1970,377,7.5,2.35,0
Color,Spice World ,Comedy|Family|Music,bus|concert|live concert|pop group|spice girl,14,199,Richard Briers,1000,29247405,,Jason Flemyng,,28377,2176,Victoria Beckham,1,,http://www.imdb.com/title/tt0120185/?ref_=fn_tt_tt_1,261,English,UK,PG,25000000,1997,401,3.3,1.85,0
Color,The Sitter ,Comedy,babysitting|car crash|child in peril|kicked in the face|reference to craigslist,234,370,J.B. Smoove,904,30538669,,Ari Graynor,,60202,3850,Kylie Bunbury,3,,http://www.imdb.com/title/tt1366344/?ref_=fn_tt_tt_1,114,English,USA,R,,2011,555,5.7,1.85,0
Color,Dance Flick ,Action|Comedy|Music,african american|dance|overalls|parody|rap,82,571,Essence Atkins,756,25615792,,Damon Wayans Jr.,,10161,4378,Chris Elliott,0,,http://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1,50,English,USA,PG-13,25000000,2009,713,3.5,1.85,657
Color,The Shawshank Redemption ,Crime|Drama,escape from prison|first person narration|prison|prison cell search|wrongful imprisonment,0,461,Jeffrey DeMunn,11000,28341469,,Morgan Freeman,,1689764,13495,Bob Gunton,0,,http://www.imdb.com/title/tt0111161/?ref_=fn_tt_tt_1,4144,English,USA,R,25000000,1994,745,9.3,1.85,108000
Color,Crocodile Dundee in Los Angeles ,Adventure|Comedy|Crime,boat|crocodile|garbage can|knife|paramount pictures,23,162,Paul Hogan,460,25590119,,Jere Burns,,19699,1315,Linda Kozlowski,0,,http://www.imdb.com/title/tt0231402/?ref_=fn_tt_tt_1,119,English,Australia,PG,21150000,2001,442,4.8,1.85,387
Color,Kingpin ,Comedy|Sport,amish|bowling|on the road|rubber hand|tournament,101,743,Lin Shaye,13000,24944213,,Bill Murray,,63459,16937,Richard Tyson,2,,http://www.imdb.com/title/tt0116778/?ref_=fn_tt_tt_1,185,English,USA,PG-13,27000000,1996,852,6.9,2.35,3000
Color,The Gambler ,Crime|Drama|Thriller,dog|gambler|gambling|gangster|professor,81,81,Cjon Saulsberry,3000,33631221,,George Kennedy,,48559,3784,Griffin Cleveland,1,,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,English,USA,R,25000000,2014,571,6,2.35,0
Color,August: Osage County ,Drama,based on play|incestuous relationship|pedophilia|secret|teenage daughter,53,8000,Meryl Streep,19000,37738400,,Benedict Cumberbatch,,67797,39690,Julia Roberts,3,,http://www.imdb.com/title/tt1322269/?ref_=fn_tt_tt_1,285,English,USA,R,25000000,2013,11000,7.3,2.35,30000
Color,Ice Princess ,Comedy|Drama|Family|Sport,championship|coach|harvard|physics|zamboni,3,28,Trevor Blumas,90,24381334,,Connie Ray,,19737,235,Amy Stewart,2,,http://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,81,English,USA,G,,2005,89,6,1.85,901
Color,A Lot Like Love ,Comedy|Drama|Romance,flight|hasselblad camera|los angeles california|love|medium format camera,13,165,Tyrone Giordano,618,21835784,,Aimee Garcia,,58297,1095,James Read,3,,http://www.imdb.com/title/tt0391304/?ref_=fn_tt_tt_1,161,English,USA,PG-13,30000000,2005,172,6.6,1.85,0
Color,Eddie the Eagle ,Biography|Comedy|Drama|Sport,1988 winter olympics|coach|ski jumper|winter|winter olympics,452,141,Taron Egerton,20000,15785632,,Hugh Jackman,,32507,21195,Tim McInnerny,3,,http://www.imdb.com/title/tt1083452/?ref_=fn_tt_tt_1,119,English,UK,PG-13,23000000,2016,732,7.5,2.35,15000
Color,He Got Game ,Drama|Sport,basketball|basketball player|female nudity|porn actor in mainstream movie|prison,0,3000,Milla Jovovich,18000,21554585,,Denzel Washington,,36108,37315,Rosario Dawson,0,,http://www.imdb.com/title/tt0124718/?ref_=fn_tt_tt_1,109,English,USA,R,25000000,1998,14000,6.9,1.85,0
Color,Don Juan DeMarco ,Comedy|Drama|Romance,don juan|mental institution|patient|psychiatrist|retirement,19,977,Marlon Brando,40000,22200000,,Johnny Depp,,41310,52122,Faye Dunaway,3,,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,117,English,USA,PG-13,25000000,1994,10000,6.8,1.85,0
Color,Shaun the Sheep             ,Animation|Comedy|Family,farmer|mischief|no dialog|sheep|sheepdog,,3,John Sparkes,45,,,Justin Fletcher,,7968,55,Kate Harbour,0,,http://www.imdb.com/title/tt0983983/?ref_=fn_tt_tt_1,12,English,UK,TV-G,,,7,8.3,,834
,Dear John ,Drama|Romance|War,army|coin collector|love|surfboard|u.s. army,529,690,Henry Thomas,17000,80014842,,Channing Tatum,,104356,19945,Scott Porter,,,http://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1,186,English,USA,PG-13,25000000,2010,861,6.3,2.35,14000
Color,The Losers ,Action|Crime|Drama|Mystery|Thriller,hacking|hijacking|martial arts|revenge|special forces,41,619,Jason Patric,11000,23527955,,Chris Evans,,74691,12841,Óscar Jaenada,1,,http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1,165,English,USA,PG-13,25000000,2010,673,6.4,2.35,0
Color,Don't Be Afraid of the Dark ,Fantasy|Horror|Thriller,basement|creature|disappearance|interior designer|mansion,24,155,Alan Dale,3000,24042490,,Bailee Madison,,40776,3744,Jack Thompson,1,,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,250,English,USA,R,25000000,2010,441,5.6,1.85,10000
Color,War ,Action|Crime|Thriller,assassin|betrayal|fbi|fbi agent|yakuza,5,874,Jet Li,26000,22466994,,Jason Statham,,72673,33565,Nadine Velazquez,0,,http://www.imdb.com/title/tt0499556/?ref_=fn_tt_tt_1,166,English,USA,R,25000000,2007,5000,6.3,2.35,0
Color,Punch-Drunk Love ,Comedy|Drama|Romance|Thriller,harmonium|love|phone sex|pudding|sister,0,98,Emily Watson,11000,17791031,,Adam Sandler,,109855,11994,Don McManus,0,,http://www.imdb.com/title/tt0272338/?ref_=fn_tt_tt_1,888,English,USA,R,25000000,2002,876,7.3,2.35,0
Color,EuroTrip ,Comedy,female frontal nudity|male frontal nudity|nudist|nudity|public nudity,17,360,Scott Mechlowicz,13000,17718223,,Matt Damon,,162067,14180,Jacob Pitts,5,,http://www.imdb.com/title/tt0356150/?ref_=fn_tt_tt_1,316,English,USA,R,25000000,2004,634,6.6,1.85,0
Color,Half Past Dead ,Action|Crime|Thriller,alcatraz|fbi|gold|prison|undercover,70,223,Nia Peeples,462,15361537,,Claudia Christian,,12263,1855,Tony Plana,0,,http://www.imdb.com/title/tt0297162/?ref_=fn_tt_tt_1,132,English,Germany,PG-13,13000000,2002,444,4.6,1.85,564
Color,Unaccompanied Minors ,Adventure|Comedy|Family|Romance,airport|black comedy|blizzard|christmas|pennsylvania,176,825,Rob Riggle,931,16647384,,Tyler James Williams,,8398,4431,B.J. Novak,1,,http://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1,56,English,USA,PG,26000000,2006,839,5.1,2.35,498
Color,"Bright Lights, Big City ",Drama,estranged wife|fashion show|magazine|new york city|writer,21,418,Phoebe Cates,967,16118077,,Dianne Wiest,,5817,3067,Swoosie Kurtz,0,,http://www.imdb.com/title/tt0094799/?ref_=fn_tt_tt_1,37,English,USA,R,25000000,1988,767,5.6,1.85,377
Color,The Adventures of Pinocchio ,Adventure|Family|Fantasy|Musical,based on novel|human becoming an animal|slow motion|transformation|young boy,48,376,Udo Kier,940,15091542,,Martin Landau,,4086,2465,Bebe Neuwirth,2,,http://www.imdb.com/title/tt0115472/?ref_=fn_tt_tt_1,22,Italian,UK,G,25000000,1996,595,5.3,2.35,246
Color,The Greatest Game Ever Played ,Drama|History|Sport,champion|golf tournament|golfer|nostalgia|orchestral music score,0,58,Matthew Knight,577,15331289,,Stephen Dillane,,22289,1217,Amanda Tilson,1,,http://www.imdb.com/title/tt0388980/?ref_=fn_tt_tt_1,106,English,USA,PG,,2005,464,7.5,1.85,0
Color,The Box ,Drama|Fantasy|Mystery|Thriller,alien|library|moral dilemma|nosebleed|supernatural power,219,258,Gillian Jacobs,902,15045676,,Frank Langella,,76303,2466,Celia Weston,1,,http://www.imdb.com/title/tt0362478/?ref_=fn_tt_tt_1,376,English,USA,PG-13,16000000,2009,837,5.6,2.35,0
Color,The Ruins ,Horror,bow and arrow|group of friends|horse|rifle|ruins,27,49,Jonathan Tucker,960,17427926,,Laura Ramsey,,60062,1749,Sergio Calderón,0,,http://www.imdb.com/title/tt0963794/?ref_=fn_tt_tt_1,351,English,USA,R,8000000,2008,664,5.9,2.35,0
Color,The Next Best Thing ,Comedy|Drama|Romance,best friend|cartoon on tv|custody battle|gay|gay friend,154,347,Rupert Everett,774,14983572,,Mark Valley,,9361,2498,Illeana Douglas,1,,http://www.imdb.com/title/tt0156841/?ref_=fn_tt_tt_1,162,English,USA,PG-13,25000000,2000,692,4.7,1.85,378
Color,My Soul to Take ,Horror|Mystery|Thriller,evil|killer|murder|psychopath|serial killer,0,255,Emily Meade,798,14637490,,Frank Grillo,,16411,2537,Zena Grey,2,,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,136,English,USA,R,25000000,2010,374,4.8,2.35,0
Color,The Girl Next Door ,Comedy|Drama|Romance,forced to strip|male rear nudity|porn actress|scantily clad female|teenager,42,111,Timothy Bottoms,355,14589444,,Chris Marquette,,171151,911,Jacob Young,2,,http://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1,513,English,USA,R,25000000,2004,155,6.8,1.85,0
Color,Maximum Risk ,Action|Crime|Mystery|Romance|Thriller,fbi|fbi agent|mafia|russian mafia|twin,17,218,Zach Grenier,900,14095303,,Natasha Henstridge,,15814,1634,Paul Ben-Victor,1,,http://www.imdb.com/title/tt0117011/?ref_=fn_tt_tt_1,68,English,USA,R,25000000,1996,246,5.4,2.35,503
Color,Stealing Harvard ,Comedy|Crime,black humor|crying during sex|harvard|humor|man with glasses,54,455,Megan Mullally,985,13973532,,Martin Starr,,11211,3065,Chris Penn,1,,http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1,92,English,USA,PG-13,25000000,2002,637,5.1,1.85,215
Color,Legend ,Biography|Crime|Drama|History|Thriller,1960s|based on a true story|gangster|identical twins|murder,241,151,Paul Anderson,27000,1865774,,Tom Hardy,,87682,27659,Tara Fitzgerald,2,,http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,174,English,UK,R,30000000,2015,154,7,2.35,43000
Color,Hot Rod ,Comedy,humiliation|man child|moped|neighbor|slacker,82,432,Jorma Taccone,874,13920741,,Sissy Spacek,,59900,2062,Chris Parnell,5,,http://www.imdb.com/title/tt0787475/?ref_=fn_tt_tt_1,149,English,USA,PG-13,,2007,434,6.7,2.35,0
Color,Shark Night 3D ,Horror|Thriller,lake|louisiana|redneck|shark|vacation,160,852,Joel David Moore,963,18860403,,Chris Zylka,,20823,4952,Katharine McPhee,0,,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,130,English,USA,PG-13,25000000,2011,936,4,1.85,0
Color,Angela's Ashes ,Drama,drink|ira|irish|limerick|prejudice,317,70,Devon Murray,876,13038660,,Emily Watson,,16995,1282,Pauline McLynn,1,,http://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1,163,English,USA,R,25000000,1999,219,7.3,1.85,0
Color,Draft Day ,Drama|Sport,cleveland browns|head coach|linebacker|nfl|team owner,425,148,Chi McBride,3000,28831145,,Jennifer Garner,,39357,3757,Patrick St. Esprit,1,,http://www.imdb.com/title/tt2223990/?ref_=fn_tt_tt_1,113,English,USA,R,25000000,2014,466,6.8,2.35,14000
Color,Lifeforce ,Action|Horror|Sci-Fi|Thriller,alien|halleys comet|life force|space vampire|vampire,365,141,Steve Railsback,338,,,Frank Finlay,,15531,1008,Peter Firth,0,,http://www.imdb.com/title/tt0089489/?ref_=fn_tt_tt_1,189,English,UK,R,25000000,1985,246,6.1,2.35,0
Color,The Powerpuff Girls             ,Action|Animation|Comedy|Family|Fantasy|Sci-Fi,campy|castle thunder|female hero|female protagonist|monster,,265,Jennifer Hale,971,,,Elizabeth Daily,,23664,2346,Tom Kane,0,,http://www.imdb.com/title/tt0175058/?ref_=fn_tt_tt_1,60,English,USA,TV-Y7,,,918,7.2,4,581
Color,The Conspirator ,Crime|Drama|History,john wilkes booth|lawyer|lincoln assassination|trial|truth,0,939,Tom Wilkinson,18000,11538204,,Robin Wright,,23696,21163,Stephen Root,0,,http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1,135,English,USA,PG-13,25000000,2010,1000,7,2.35,0
Color,Lords of Dogtown ,Biography|Drama|Sport,1970s|skateboarder|skateboarding|surf|swimming pool,308,872,Michael Angarano,13000,11008432,,Heath Ledger,,43903,16651,Rebecca De Mornay,0,,http://www.imdb.com/title/tt0355702/?ref_=fn_tt_tt_1,194,English,USA,PG-13,25000000,2005,947,7.1,1.85,5000
Color,The 33 ,Biography|Drama|History,disaster movie|mine|minister|president|trapped in a mine,36,399,James Brolin,562,12188642,,Marco Treviño,,21098,2230,Jacob Vargas,7,,http://www.imdb.com/title/tt2006295/?ref_=fn_tt_tt_1,56,English,Chile,PG-13,26000000,2015,499,6.9,2.35,0
Color,Big Trouble in Little China ,Action|Adventure|Comedy|Fantasy,1980s|airport|cb radio|truck|truck driver,0,52,Kate Burton,400,11100000,,Victor Wong,,92464,896,Peter Kwong,1,,http://www.imdb.com/title/tt0090728/?ref_=fn_tt_tt_1,331,English,USA,PG-13,25000000,1986,223,7.3,2.35,19000
Color,A Perfect Plan ,Comedy|Romance,curse|divorce|marriage|tourism|travel,8,8,Malonn Lévana,172,,,Dany Boon,,5525,210,Alice Pol,2,,http://www.imdb.com/title/tt1986843/?ref_=fn_tt_tt_1,11,French,France,,17000000,2012,20,6.3,2.35,853
Color,Warrior ,Drama|Sport,alcoholic|mixed martial arts|return home|tournament|underdog,149,581,Frank Grillo,27000,13651662,,Tom Hardy,,332276,29692,Kevin Dunn,1,,http://www.imdb.com/title/tt1291584/?ref_=fn_tt_tt_1,514,English,USA,PG-13,25000000,2011,798,8.2,2.35,77000
 Black and White,Michael Collins ,Biography|Drama|Thriller|War,ireland|irish|irish civil war|irish free state|sinn fein,277,8000,Liam Neeson,25000,11030963,,Alan Rickman,,24145,48482,Julia Roberts,2,,http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1,93,English,UK,R,28000000,1996,14000,7.1,1.85,0
Color,Gettysburg ,Drama|History|War,american civil war|battle|blood splatter|civil war|irish american,33,251,William Morgan Sheppard,854,10769960,,Tom Berenger,,21940,2107,James Patrick Stuart,0,,http://www.imdb.com/title/tt0107007/?ref_=fn_tt_tt_1,256,English,USA,PG,25000000,1993,702,7.7,1.85,0
Color,Stop-Loss ,Drama|War,friendship|honor|iraq war|soldier|texas,108,2000,Channing Tatum,23000,10911750,,Joseph Gordon-Levitt,,17757,43560,Abbie Cornish,2,,http://www.imdb.com/title/tt0489281/?ref_=fn_tt_tt_1,99,English,USA,R,25000000,2008,17000,6.5,1.85,982
Color,Abandon ,Drama|Music|Mystery|Romance|Thriller,college|detective|disappearance|police detective|thesis,79,956,Zooey Deschanel,16000,10719367,,Charlie Hunnam,,7909,28987,Tony Goldwyn,3,,http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1,157,English,USA,PG-13,25000000,2002,11000,4.9,2.35,261
